snapshot_date,symbol,gics_sector,sector,composite_score,sector_rank,z_momentum,z_liquidity,z_risk
2021-11-30,AMZN,Consumer Discretionary,Consumer Discretionary,1.2504390766113789,3,0.7983793716226889,3.2235943827808735,-0.6334628854079538
2021-11-30,TD.TO,Financials,Financials,1.217766535361324,2,1.8820308711113176,-0.5996565549889387,-1.0423966184616063
2021-11-30,AMG,Financials,Financials,1.1963667129123714,3,2.185936041103462,-0.6767663132917667,-0.10079175454323804
2021-11-30,ULVR.L,Consumer Staples,Consumer Staples,1.1581488614771578,2,0.614521191022555,2.600003229693682,-1.3471775046244416
2021-11-30,ROK,Industrials,Industrials,1.1474198597893697,1,1.6410734993592966,-0.5918491454554967,-1.4057279463244556
2021-11-30,DLR,Real Estate,Real Estate,1.088256639434496,1,1.424374798423073,-0.36203880667983324,-1.5301976085830937
2021-11-30,ALB,Materials,Materials,1.0631272166786034,1,2.05226288191897,-0.5332188926932705,0.3079336696706222
2021-11-30,CVX,Energy,Energy,1.0492957739279283,1,1.5710236077160071,-0.4005595552904925,-0.9339676017821129
2021-11-30,LAND.L,Real Estate,Real Estate,1.0274899775444006,2,0.8456483303928896,2.6293665438197995,0.02886164727646464
2021-11-30,LRCX,Information Technology,Information Technology,1.0156971184807146,1,1.894420825973181,-0.5768339760887303,0.027942909427240103
2021-11-30,UU.L,Utilities,Utilities,0.9282248935458948,2,1.1437371240113863,0.42054363502468295,-0.7893694606706327
2021-11-30,ABBV,Health Care,Health Care,0.9135223887944297,3,1.3265744244930344,-0.3381078706652002,-0.9259965411582454
2021-11-30,AHT.L,Industrials,Industrials,0.9045293871773579,2,0.5971572661923953,2.175699573438476,-0.555475563871127
2021-11-30,DPLM.L,Industrials,Industrials,0.8620740763650548,3,1.3149820409475548,-0.3693105182354817,-0.7347347772180916
2021-11-30,HSBA.L,Financials,Financials,0.7931343170421623,4,0.2786630520850003,2.729709690910306,-0.39997273804550443
2021-11-30,ENI.MI,Energy,Energy,0.7838237490705984,2,1.1243218192542204,-0.46530209007817525,-1.011455377668506
2021-11-30,CNA.L,Utilities,Utilities,0.7761780175621482,3,0.8850652663973132,0.13897576937691186,-1.0867185192418896
2021-11-30,TJX,Consumer Discretionary,Consumer Discretionary,0.7485391592436161,4,1.2060779610346162,-0.3632932400740298,-0.4877551531882619
2021-11-30,AME,Industrials,Industrials,0.7455154535546984,4,1.4286029456398903,-0.61994873617134,-0.06171716702516177
2021-11-30,AAPL,Information Technology,Information Technology,0.7384992431598382,2,0.43960828471105434,1.622399390165258,-0.7512719715007699
2021-11-30,SEE,Materials,Materials,0.7286533756977723,2,1.27569650910899,-0.57728434815334,-0.3934616993152317
2021-11-30,LLOY.L,Financials,Financials,0.7272742624254555,5,0.8489960250658272,2.0618719910106065,0.9724887540808108
2021-11-30,AAF.L,Communication Services,Communication Services,0.7270095426116644,1,1.5646247068121937,-0.629897503129985,0.42892890424827373
2021-11-30,AMD,Information Technology,Information Technology,0.7165928682736233,3,0.7290056062965705,1.0457510827387735,-0.3501964397396317
2021-11-30,HLMA.L,Industrials,Industrials,0.69327754210659,5,0.7092229342179667,0.2986676341132129,-1.0400512737658367
2021-11-30,ORA.PA,Communication Services,Communication Services,0.598658397539708,2,0.6445434027665468,-0.7206008778745765,-1.7802626572734763
2021-11-30,HOLX,Health Care,Health Care,0.4808242471740289,4,0.856357867393598,-0.4211983248981643,-0.2562459585875151
2021-11-30,FRES.L,Materials,Materials,0.47764124332866253,3,1.1363413283100374,-0.44396857726186734,0.5768491910249323
2021-11-30,BATS.L,Consumer Staples,Consumer Staples,0.3976031091165282,3,0.06126941873369113,0.9845261239415297,-0.8196811654400377
2021-12-31,ABBV,Health Care,Health Care,1.7034819418140996,1,2.6628151984400144,-0.3081350077194068,-0.8370991214698617
2021-12-31,PLD,Real Estate,Real Estate,1.4388226854662771,1,2.024795084117753,0.09031400126356152,-1.0294141737145661
2021-12-31,HSBA.L,Financials,Financials,1.4058435189316612,1,0.7319973155856477,2.7342668500180363,-2.098958797883327
2021-12-31,LIN,Materials,Materials,1.379795023468314,1,2.038239501585994,-0.5154654228043649,-1.2997220353879535
2021-12-31,RKT.L,Consumer Discretionary,Consumer Discretionary,1.3739599505866757,1,0.9231515622604175,2.2206468832853883,-1.8796981828667383
2021-12-31,CHRW,Industrials,Industrials,1.1721411047475403,1,1.7726791140573344,-0.6245311914224574,-1.1671993729881553
2021-12-31,TTE.PA,Energy,Energy,1.1588207961823704,1,1.6794038036948264,-0.4968410239127049,-1.2527335937400783
2021-12-31,CSCO,Information Technology,Information Technology,1.1214452770001007,1,1.7244564048739501,-0.5166078350427974,-0.9504650054214496
2021-12-31,TJX,Consumer Discretionary,Consumer Discretionary,1.0903973531129334,2,1.6924237821484824,-0.37776975624737913,-0.7524851753665989
2021-12-31,AAPL,Information Technology,Information Technology,1.0359947435947374,2,0.7328750564026245,2.2716775616223073,-0.7096709871435065
2021-12-31,NSC,Industrials,Industrials,0.9832295003013776,2,1.636372785918458,-0.4933600242584462,-0.5003891680099604
2021-12-31,MO,Consumer Staples,Consumer Staples,0.9666314240300964,1,1.373382047663717,-0.5787063691030855,-1.2917173462624167
2021-12-31,FE,Utilities,Utilities,0.9537445233749217,1,1.0449157450064486,-0.41743570529082885,-2.0514110871460915
2021-12-31,VLO,Energy,Energy,0.9338280178499925,2,1.6707768251093118,-0.49581153551267965,-0.15262114943470678
2021-12-31,AMGN,Health Care,Health Care,0.9334163670978237,2,1.3205988970637732,-0.3428847164804747,-1.0481698607782743
2021-12-31,HLMA.L,Industrials,Industrials,0.9132404096519384,3,1.021344598630509,0.4869077846585187,-1.0152604677096468
2021-12-31,HLT,Consumer Discretionary,Consumer Discretionary,0.8997724108215223,3,1.5305077652464742,-0.434195603959365,-0.34153436232755413
2021-12-31,GSK.L,Health Care,Health Care,0.8912093742277816,3,0.16542436298594126,2.513629658596156,-1.4461441235849273
2021-12-31,AVGO,Information Technology,Information Technology,0.8463525380449637,3,1.3001230039796037,-0.4606486034521769,-0.7920422817381846
2021-12-31,CAH,Health Care,Health Care,0.8322166854824039,4,1.1587791644400924,-0.4358225154449108,-1.1205684495366528
2021-12-31,RY.TO,Financials,Financials,0.7653036302209428,2,0.9841084709525745,-0.5789964482263098,-1.453189186473301
2021-12-31,NEM,Materials,Materials,0.7555788359089104,2,1.190861776215002,-0.5333656088549773,-0.7386744597545233
2021-12-31,UNI.MC,Financials,Financials,0.7523694891344975,3,1.5268341001885963,-0.6852038242149902,0.1334510306783106
2021-12-31,RIO.L,Materials,Materials,0.747783772681086,3,0.4213703480269578,2.0555770314857935,-0.4192307878387631
2021-12-31,EN.PA,Industrials,Industrials,0.745239998396487,4,1.0504255221897527,-0.6680488140370455,-1.242972239450222
2021-12-31,EA,Communication Services,Communication Services,0.7097837249080319,1,1.5398062112837312,-0.6544993877571545,0.4160006215538791
2021-12-31,SSE.L,Industrials,Industrials,0.6952639889502374,5,0.062494187221666664,2.1934645614295447,-1.095372821656642
2021-12-31,SRE,Utilities,Utilities,0.6391512222172514,2,1.0879842321428972,-0.3928797554274281,-0.32468317008499414
2021-12-31,MAR,Consumer Discretionary,Consumer Discretionary,0.5639227703857912,4,1.2158661650136706,-0.4183886086484759,0.40959603446357973
2021-12-31,BK,Financials,Financials,0.5598484367510431,4,1.127698291383639,-0.6193896126217598,-0.03553692222605871
2021-12-31,TD.TO,Financials,Financials,0.5497409472139643,5,0.7338029218084566,-0.5763292237294592,-1.123625194373911
2021-12-31,KO,Consumer Staples,Consumer Staples,0.5484302414489687,2,1.0081344427471104,-0.45136933406085616,-0.1691172130643681
2021-12-31,DIS,Communication Services,Communication Services,0.5192272277974949,2,1.0898776235718037,-0.24944698342127264,0.42404974830666403
2021-12-31,TSCO.L,Consumer Staples,Consumer Staples,0.5109585984922544,3,0.3844262329992742,0.2624850762752891,-1.1390292171881606
2021-12-31,ETR,Utilities,Utilities,0.4537748557126695,3,0.5798161164076372,-0.4219971584761199,-0.9514230878165559
2021-12-31,DLR,Real Estate,Real Estate,0.4400724533611815,2,0.6287333972749726,-0.3502664775498871,-0.6644285525308767
2022-01-31,BA.L,Industrials,Industrials,1.8486993326032246,1,2.334481491199325,1.3582661488101728,-0.8817860406079747
2022-01-31,HSBA.L,Financials,Financials,1.7568715599176348,1,1.4929171984744647,3.2950156302518816,-1.010590573912897
2022-01-31,BATS.L,Consumer Staples,Consumer Staples,1.6751715430668628,1,1.9506392350935018,1.421092153172997,-1.102847856880812
2022-01-31,GLW,Information Technology,Information Technology,1.6073505457210442,1,2.5235571960959127,-0.7213606911553413,-1.1874418314728248
2022-01-31,XOM,Energy,Energy,1.5266169326002998,1,2.2370871600065474,-0.37030388098023087,-1.292127063962087
2022-01-31,BRBY.L,Consumer Discretionary,Consumer Discretionary,1.5215321437659144,1,2.12940873155393,0.27606918506048594,-0.9433653391072966
2022-01-31,LAND.L,Real Estate,Real Estate,1.4729232822041207,1,1.1698139918944679,2.5999828242643015,-1.2551916110728993
2022-01-31,VOD.L,Communication Services,Communication Services,1.3390343086234893,1,1.2006240276210811,2.2727781548507062,-0.8205213054034959
2022-01-31,BAYN.DE,Health Care,Health Care,1.3078251345479863,1,2.12909946651505,-0.42627754583879074,-0.5781048190335719
2022-01-31,RY.TO,Financials,Financials,1.2179621106110634,2,1.663356964826492,-0.5312386557819443,-1.630978314357786
2022-01-31,AAPL,Information Technology,Information Technology,1.1734514598623744,2,0.8530837666334377,1.9880841406293952,-1.319921858782164
2022-01-31,IHG.L,Consumer Discretionary,Consumer Discretionary,1.1456965887331645,2,1.6735590777793083,-0.5015375119135708,-1.2093432222414688
2022-01-31,RIO.L,Materials,Materials,1.132956590886388,1,1.1523463623575336,2.215465551819226,0.007721684459887138
2022-01-31,STAN.L,Financials,Financials,1.0478466564518778,3,1.5086880534978946,0.11455464557404388,-0.5986144761916617
2022-01-31,MRK,Health Care,Health Care,1.0354434223891893,2,1.4232916975772094,-0.2708004273352869,-1.1781424465496049
2022-01-31,CABK.MC,Financials,Financials,0.9824987296331201,4,1.819275120486694,-0.6761762792882142,-0.1308445659937337
2022-01-31,GSK.L,Health Care,Health Care,0.9234615295573092,3,0.46578208327464027,2.6254580825727323,-0.5945033153898925
2022-01-31,ORA.PA,Communication Services,Communication Services,0.9142936852703528,2,1.2925304451497228,-0.7193102765404848,-1.413187367443081
2022-01-31,VTR,Real Estate,Real Estate,0.9064164709365592,2,1.345886952594214,-0.5046150359878775,-0.999036532888031
2022-01-31,FE,Utilities,Utilities,0.8758577459992537,1,1.2926645892420419,-0.45802431615685,-0.9593192784269926
2022-01-31,CMI,Industrials,Industrials,0.8640493951500898,2,1.318755139579527,-0.5542726852920457,-0.9182542423039144
2022-01-31,AZN.L,Health Care,Health Care,0.8576465550563233,4,0.24934235842084998,3.1406474652747978,-0.3995582347442685
2022-01-31,AAL.L,Materials,Materials,0.807208224283099,2,1.0465638987209083,1.008712276961903,0.11236285170913309
2022-01-31,SSE.L,Industrials,Industrials,0.7968612220463194,3,0.10424079392129262,2.4373654078996285,-1.2342183205680899
2022-01-31,GLEN.L,Materials,Materials,0.7653042600502149,3,0.44410654998988813,1.8535264063303585,-0.6406752439510516
2022-01-31,AEP,Utilities,Utilities,0.7275279357874054,2,1.0770108310015885,-0.4084199142148219,-0.8150271001470839
2022-01-31,TD.TO,Financials,Financials,0.7000283510786156,5,0.8905178105711533,-0.531462713031649,-1.3600510367112675
2022-01-31,EN.PA,Industrials,Industrials,0.6756997118714546,4,0.9730743227520078,-0.6450173579487,-1.1042929490499496
2022-01-31,SRE,Utilities,Utilities,0.6159003449443162,3,1.1622296587589644,-0.41986852059756263,-0.012681269042250684
2022-01-31,ADM,Consumer Staples,Consumer Staples,0.5561737780628662,2,0.8905343349876635,-0.5524050184984435,-0.6616709038497838
2022-01-31,EXPE,Consumer Discretionary,Consumer Discretionary,0.5529729973639005,3,1.0855034074018572,-0.3966927778151285,0.09495245757094041
2022-01-31,MO,Consumer Staples,Consumer Staples,0.5463725535787466,3,0.8450765131990303,-0.53408764076509,-0.730720869061732
2022-01-31,CHRW,Industrials,Industrials,0.5401853727637341,5,0.9255834736166676,-0.6052474974381926,-0.5294239404068605
2022-01-31,SHEL.L,Energy,Energy,0.5089553329603913,2,-0.042853469477246636,2.2829501723113523,-0.390386900922344
2022-01-31,TGT,Consumer Discretionary,Consumer Discretionary,0.4262043610234226,4,0.4965918894050372,-0.2466678501719857,-0.887913987073987
2022-01-31,STX,Information Technology,Information Technology,0.3540687143502871,3,0.7021027848419203,-0.7146171143240916,-0.37865233154976574
2022-02-28,BA.L,Industrials,Industrials,1.9502311228309956,1,2.1823499388653973,1.9590638410196803,-1.2450419565391058
2022-02-28,SSE.L,Industrials,Industrials,1.9092863970261726,2,1.9056205132748858,2.192417611298659,-1.6371528340075467
2022-02-28,ABBV,Health Care,Health Care,1.8092208201295932,1,2.5980976904332334,-0.24983140049762884,-1.5016424298458955
2022-02-28,ADM,Consumer Staples,Consumer Staples,1.5244417018201548,1,2.3370784492146974,-0.5451507754341521,-1.156123936890834
2022-02-28,TD.TO,Financials,Financials,1.4412032381444584,1,2.1475178164557533,-0.5545380397750415,-1.3180007811300731
2022-02-28,BMY,Health Care,Health Care,1.3403663807281783,2,1.8644415237073733,-0.28302676057450704,-1.3915340930932791
2022-02-28,RL,Consumer Discretionary,Consumer Discretionary,1.3269300026218327,1,2.0960557250337106,-0.45970286981843367,-0.8061857078264659
2022-02-28,SRE,Utilities,Utilities,1.3016932920449844,1,2.0119238517036178,-0.45525802968870294,-0.927952934802773
2022-02-28,LAND.L,Real Estate,Real Estate,1.2424801955575635,1,0.6763781138807782,2.6239751488458323,-1.5592914872996506
2022-02-28,HSBA.L,Financials,Financials,1.1526600411276617,2,0.9695996666647091,3.3297524195826083,0.4752512139384269
2022-02-28,EDV.L,Materials,Materials,1.1426975521974843,1,1.5920367865311946,-0.5436592959515365,-1.4810366973453735
2022-02-28,GLW,Information Technology,Information Technology,1.1398198881290933,1,1.802974396901857,-0.721173902203399,-1.0113501521432944
2022-02-28,CFG,Financials,Financials,1.0693576337035868,3,1.6892583539968904,-0.5978358073903534,-0.876848913917616
2022-02-28,AZN.L,Health Care,Health Care,1.0574231368971991,3,0.5461426700173324,3.5710633591255596,-0.07762431530843913
2022-02-28,ORA.PA,Communication Services,Communication Services,1.0198958368646067,1,1.6500507769962396,-0.6672242685208386,-0.8165511218551535
2022-02-28,NUE,Materials,Materials,1.0113347673989654,2,1.6701215776417853,-0.5381844613596749,-0.5844935654291472
2022-02-28,NG.L,Utilities,Utilities,0.9997437608088982,2,0.6394554880210943,2.852128005564377,-0.22822433441683082
2022-02-28,GLEN.L,Materials,Materials,0.9607167390256945,3,0.7050104947713444,1.957976370796651,-0.7305758400177883
2022-02-28,IHG.L,Consumer Discretionary,Consumer Discretionary,0.9063287032270262,2,1.183492932377914,-0.48225836213889434,-1.4634230811402829
2022-02-28,CNA.L,Utilities,Utilities,0.9052051999048454,3,1.2475281208014417,0.3051570941926195,-0.4782845429272822
2022-02-28,VOD.L,Communication Services,Communication Services,0.8188293823637472,2,0.39397497262021824,2.3016569217217295,-0.6105650722363516
2022-02-28,HST,Real Estate,Real Estate,0.8087395425037409,2,1.6016392312430237,-0.47497303989750855,0.28624694131285744
2022-02-28,CVX,Energy,Energy,0.7661475071060194,1,1.1035866218973434,-0.3967649955274461,-0.9167426653655132
2022-02-28,STAN.L,Financials,Financials,0.7298504523735896,4,1.3588265172090557,0.4435516752341389,0.8707789649933579
2022-02-28,EXPE,Consumer Discretionary,Consumer Discretionary,0.7201224655608603,3,1.233677280017454,-0.31420699302547456,-0.21378748077741502
2022-02-28,AMZN,Consumer Discretionary,Consumer Discretionary,0.6825841992745352,4,0.3435082802224979,3.131778041320748,0.749381885615566
2022-02-28,AAPL,Information Technology,Information Technology,0.6627868553541338,2,0.23938552231169205,1.707265469334292,-0.888512240501301
2022-02-28,SHEL.L,Energy,Energy,0.6378542143066678,2,0.3246961561092311,2.3451580708070985,0.1299754676014525
2022-02-28,AVGO,Information Technology,Information Technology,0.5754924034851924,3,1.0102209765491423,-0.5266465041663314,-0.3734455919448663
2022-02-28,SMIN.L,Industrials,Industrials,0.5740454104643923,3,0.5235577872068056,0.06813109459466334,-1.2314225961068812
2022-02-28,CAH,Health Care,Health Care,0.54146999186979,4,0.8461089128587237,-0.40038536749880377,-0.5694085882715827
2022-02-28,MO,Consumer Staples,Consumer Staples,0.4964553964658579,2,0.489508203405711,-0.5359812658890329,-1.5497336380011892
2022-02-28,KO,Consumer Staples,Consumer Staples,0.45930817883094305,3,0.7738788057550654,-0.4430412788958291,-0.4179457557853482
2022-02-28,AHT.L,Industrials,Industrials,0.4522804225095678,4,0.2454202593171987,2.234455108244343,0.7093137736481001
2022-02-28,BAC,Financials,Financials,0.4371788284394038,5,0.4927917349336944,-0.18463735937840012,-0.8921562967743358
2022-02-28,ENR.DE,Industrials,Industrials,0.3778375519281026,5,0.9203659492987536,-0.6394747263110409,0.23243536194470665
2022-03-31,CAT,Industrials,Industrials,1.76882192711883,1,2.4636238088578386,-0.34582776207107185,-1.7990659710917059
2022-03-31,AMZN,Consumer Discretionary,Consumer Discretionary,1.6988639599386843,1,1.3720676780513341,2.9311578979190864,-1.446958867620332
