"id","symbol","price_date","open_price","high_price","low_price","close_price","volume"
1441292,"URTH","2018-11-26","74.0246","74.3672","73.8490","74.0422","671900"
1441263,"URTH","2018-11-23","73.0409","73.5415","73.0409","73.1463","68000"
1441230,"URTH","2018-11-21","73.6469","74.1388","73.5240","73.7347","124900"
1441201,"URTH","2018-11-20","73.3308","73.7084","72.8916","73.1112","131200"
1441172,"URTH","2018-11-19","75.3860","75.3860","74.2881","74.4462","204300"
1441143,"URTH","2018-11-16","74.8502","75.7286","74.7888","75.4124","52300"
1441114,"URTH","2018-11-15","74.3408","75.4387","73.9719","75.2367","44600"
1441085,"URTH","2018-11-14","75.6583","75.6583","74.4901","74.6658","40500"
1441056,"URTH","2018-11-13","75.2191","75.7022","74.9205","75.1137","71900"
1441027,"URTH","2018-11-12","76.1326","76.1326","74.9205","74.9205","17900"
1440998,"URTH","2018-11-09","76.6420","76.6420","76.0008","76.4839","26100"
1440969,"URTH","2018-11-08","77.0812","77.3622","76.8879","76.9231","13700"
1440940,"URTH","2018-11-07","76.8089","77.4149","76.5015","77.4149","121300"
1440911,"URTH","2018-11-06","75.6759","76.0711","75.6232","76.0360","58500"
1440882,"URTH","2018-11-05","75.6144","75.8515","75.3333","75.6846","124000"
1440853,"URTH","2018-11-02","76.0535","76.2556","74.9556","75.3421","80400"
1440824,"URTH","2018-11-01","75.1576","75.7198","74.9732","75.5968","45700"
1440795,"URTH","2018-10-31","74.6921","75.2103","74.6921","74.8766","33400"
1440766,"URTH","2018-10-30","73.0321","74.0861","73.0321","73.9983","59500"
1440737,"URTH","2018-10-29","74.5253","74.5604","72.8125","72.9531","105300"
1440708,"URTH","2018-10-26","73.1639","74.0861","72.5666","73.2956","139100"
1440679,"URTH","2018-10-25","73.7787","74.7448","73.6030","74.3232","33400"
1440650,"URTH","2018-10-24","75.3157","75.3157","73.1199","73.1463","64300"
1440621,"URTH","2018-10-23","74.8766","75.7110","74.2003","75.3509","47900"
1440592,"URTH","2018-10-22","76.2468","76.3346","75.7110","75.9833","616600"
1440563,"URTH","2018-10-19","76.3961","76.9055","76.1238","76.1677","16800"
1440534,"URTH","2018-10-18","76.9143","77.0636","75.8954","76.0623","72100"
1440505,"URTH","2018-10-17","77.3534","77.3710","76.7386","77.1602","28700"
1440476,"URTH","2018-10-16","76.6596","77.4764","76.6069","77.3534","50300"
1440447,"URTH","2018-10-15","76.1589","76.4927","75.7988","75.8252","69900"
1440418,"URTH","2018-10-12","76.4927","76.4927","75.3245","76.2731","76800"
1440389,"URTH","2018-10-11","76.5190","76.9231","75.0874","75.4299","63100"
1440360,"URTH","2018-10-10","78.9432","78.9432","76.7210","76.9757","91800"
1440331,"URTH","2018-10-09","78.9344","79.3911","78.8554","79.0135","26000"
1440302,"URTH","2018-10-08","78.8993","79.2243","78.5831","79.1540","15100"
1440273,"URTH","2018-10-05","79.7600","79.9181","79.0398","79.4965","50400"
1440244,"URTH","2018-10-04","80.3924","80.3924","79.4175","79.8127","34200"
1440215,"URTH","2018-10-03","80.9545","81.0775","80.5505","80.7086","12000"
1440186,"URTH","2018-10-02","80.5769","80.8140","80.5066","80.5681","42300"
1440157,"URTH","2018-10-01","81.0599","81.1917","80.7086","80.9194","73000"
1440128,"URTH","2018-09-28","80.5944","80.8843","80.4627","80.6296","130400"
1440099,"URTH","2018-09-27","80.8667","81.1653","80.8404","80.8404","12800"
1440070,"URTH","2018-09-26","81.0248","81.5430","80.7086","80.8755","66200"
1440041,"URTH","2018-09-25","81.2444","81.3761","80.8404","80.8404","29800"
1440012,"URTH","2018-09-24","80.9897","81.0775","80.7964","80.9194","13700"
1439983,"URTH","2018-09-21","81.3849","81.3937","81.1302","81.2444","20800"
1439954,"URTH","2018-09-20","80.9019","81.3147","80.9019","81.2532","5100"
1439925,"URTH","2018-09-19","80.3661","80.5417","80.3485","80.4978","22800"
1439896,"URTH","2018-09-18","79.8918","80.3836","79.8918","80.1904","34100"
1439867,"URTH","2018-09-17","80.1465","80.1816","79.7337","79.7425","16200"
1439838,"URTH","2018-09-14","80.0674","80.0938","79.7952","80.0235","24700"
1439809,"URTH","2018-09-13","79.9006","79.9796","79.7776","79.9708","14100"
1439780,"URTH","2018-09-12","79.3472","79.6019","79.0398","79.4526","347100"
1439751,"URTH","2018-09-11","78.8554","79.2857","78.8554","79.2682","4600"
1439722,"URTH","2018-09-10","79.2155","79.2945","78.9783","78.9783","17400"
1439693,"URTH","2018-09-07","78.7324","79.0837","78.6094","78.7675","10200"
1439664,"URTH","2018-09-06","79.2243","79.5141","78.8554","79.1628","12600"
1439635,"URTH","2018-09-05","79.4965","79.5580","79.2155","79.3209","16000"
1439606,"URTH","2018-09-04","79.8127","79.8654","79.4965","79.7161","56600"
1439573,"URTH","2018-08-31","80.1553","80.3222","79.8742","80.0323","13100"
1439544,"URTH","2018-08-30","80.5944","80.6647","80.2607","80.4188","34300"
1439515,"URTH","2018-08-29","80.4627","80.9282","80.4451","80.8052","18900"
1439486,"URTH","2018-08-28","80.6998","80.6998","80.3661","80.3661","7200"
1439460,"URTH","2018-08-27","80.1377","80.5066","80.1114","80.4276","20500"
1439431,"URTH","2018-08-24","79.3648","79.7073","79.3648","79.6722","27500"
1439402,"URTH","2018-08-23","79.2857","79.4175","79.1364","79.2857","6600"
1439373,"URTH","2018-08-22","79.4263","79.6019","79.3736","79.5053","25500"
1439344,"URTH","2018-08-21","79.3736","79.5931","79.3736","79.3999","16000"
1439315,"URTH","2018-08-20","79.0486","79.0925","78.9256","79.0310","5700"
1439286,"URTH","2018-08-17","78.3811","78.9256","78.3459","78.6973","10300"
1439257,"URTH","2018-08-16","78.3635","78.6094","78.2844","78.4162","10400"
1439228,"URTH","2018-08-15","78.0210","78.0210","77.5115","77.8717","11800"
1439199,"URTH","2018-08-14","78.5655","78.6797","78.3459","78.5831","13600"
1439170,"URTH","2018-08-13","78.3723","78.5743","78.3020","78.3020","10900"
1439141,"URTH","2018-08-10","78.7148","78.8290","78.4338","78.5567","20300"
1439112,"URTH","2018-08-09","79.6283","79.8215","79.4526","79.4526","7600"
1439083,"URTH","2018-08-08","79.6546","79.8479","79.5844","79.7425","8700"
1439054,"URTH","2018-08-07","79.1540","79.9269","79.1540","79.6986","21300"
1439025,"URTH","2018-08-06","79.1540","79.4790","79.0398","79.3736","13400"
1438996,"URTH","2018-08-03","78.8993","79.3121","78.8993","79.2945","7300"
1438967,"URTH","2018-08-02","78.3986","79.0925","78.3986","79.0749","11700"
1438938,"URTH","2018-08-01","79.1452","79.1979","78.8554","78.8993","8600"
1438909,"URTH","2018-07-31","79.2418","79.2857","78.9344","79.1276","26600"
1438880,"URTH","2018-07-30","79.2770","79.4702","78.8202","78.8729","38800"
1438851,"URTH","2018-07-27","79.7073","79.7073","79.0135","79.1101","10400"
1438822,"URTH","2018-07-26","79.5317","79.6546","79.4263","79.5053","18000"
1438793,"URTH","2018-07-25","79.0574","79.6371","78.8905","79.6371","7300"
1438764,"URTH","2018-07-24","79.0925","79.3384","78.8466","79.0222","33700"
1438735,"URTH","2018-07-23","78.5567","78.6973","78.5567","78.6709","3800"
1438706,"URTH","2018-07-20","78.5479","78.7236","78.5479","78.6621","14700"
1438677,"URTH","2018-07-19","78.4777","78.6270","78.3284","78.4338","29900"
1438648,"URTH","2018-07-18","78.6709","78.8466","78.5040","78.8027","16400"
1438619,"URTH","2018-07-17","78.1000","78.7324","78.1000","78.5831","31700"
1438590,"URTH","2018-07-16","78.3723","78.5040","78.2669","78.3372","20000"
1438561,"URTH","2018-07-13","78.3811","78.5919","78.2757","78.5128","152800"
1438532,"URTH","2018-07-12","78.1791","78.3723","78.0649","78.3459","16700"
1438503,"URTH","2018-07-11","77.9946","78.0912","77.6345","77.6345","15300"
1438474,"URTH","2018-07-10","78.5216","78.6621","78.4250","78.6094","14400"
1438445,"URTH","2018-07-09","78.1878","78.3635","78.1703","78.3108","10900"
1438416,"URTH","2018-07-06","77.2129","77.7926","77.2129","77.7750","9400"
1438387,"URTH","2018-07-05","77.0812","77.1690","76.7211","77.1690","9300"
1438354,"URTH","2018-07-03","77.0197","77.0987","76.3697","76.3697","86800"
1438325,"URTH","2018-07-02","76.0623","76.6684","76.0623","76.6684","13100"
1438296,"URTH","2018-06-29","76.9143","77.2919","76.8176","76.8176","13900"
1438267,"URTH","2018-06-28","76.2468","76.6771","75.9306","76.5630","41500"
1438238,"URTH","2018-06-27","76.9231","77.3183","76.1501","76.1501","29200"
1438209,"URTH","2018-06-26","76.8440","76.9231","76.6156","76.8176","34500"
1438180,"URTH","2018-06-25","77.3271","77.3271","76.1941","76.7123","16900"
1438151,"URTH","2018-06-22","77.9156","77.9858","77.5994","77.7311","8100"
1438122,"URTH","2018-06-21","77.7926","77.7926","77.2480","77.3622","16200"
1438093,"URTH","2018-06-20","77.9683","77.9683","77.6257","77.8190","10300"
1438064,"URTH","2018-06-19","77.2568","77.7136","77.0724","77.7136","46700"
1438035,"URTH","2018-06-18","77.8108","78.1320","77.8108","78.0886","40700"
1438006,"URTH","2018-06-15","78.3750","78.5313","78.0105","78.4445","22500"
1437977,"URTH","2018-06-14","78.6441","78.7743","78.5487","78.5834","31000"
1437948,"URTH","2018-06-13","78.8438","78.9132","78.5139","78.5139","97500"
1437919,"URTH","2018-06-12","78.8438","78.8438","78.5921","78.7223","14700"
1437890,"URTH","2018-06-11","78.6702","78.9393","78.6181","78.7570","10100"
1437861,"URTH","2018-06-08","78.2796","78.5487","78.1060","78.5487","13800"
1437832,"URTH","2018-06-07","78.6268","78.6441","78.1928","78.2622","217400"
1437803,"URTH","2018-06-06","78.0278","78.5139","77.9671","78.5139","11600"
1437774,"URTH","2018-06-05","77.8716","77.9150","77.6806","77.8021","14900"
1437745,"URTH","2018-06-04","77.8803","77.9931","77.7414","77.8108","12500"
1437716,"URTH","2018-06-01","77.3247","77.5851","77.1598","77.5330","55200"
1437687,"URTH","2018-05-31","77.1424","77.1424","76.5782","76.6997","12000"
1437658,"URTH","2018-05-30","76.7345","77.3161","76.6824","77.2466","10700"
1437629,"URTH","2018-05-29","76.5522","76.7952","75.9359","76.2744","94200"
1437599,"URTH","2018-05-25","77.3421","77.3768","77.2119","77.3681","209200"
1437570,"URTH","2018-05-24","77.6719","77.7587","77.1511","77.5938","9200"
1437541,"URTH","2018-05-23","77.4636","77.7500","77.3073","77.7414","8000"
1437512,"URTH","2018-05-22","78.3056","78.3924","77.9844","78.0365","15300"
1437483,"URTH","2018-05-21","78.1580","78.2882","78.0105","78.1233","12800"
1437454,"URTH","2018-05-18","77.8108","77.8108","77.6112","77.6633","10500"
1437425,"URTH","2018-05-17","77.7587","78.1580","77.6546","77.9150","188600"
1437396,"URTH","2018-05-16","77.5678","77.9931","77.5678","77.8369","10000"
1437367,"URTH","2018-05-15","77.6980","77.7414","77.4028","77.5938","15300"
1437338,"URTH","2018-05-14","78.4011","78.4532","78.0626","78.1928","11900"
1437309,"URTH","2018-05-11","78.0278","78.1667","77.9323","78.0018","9100"
1437280,"URTH","2018-05-10","77.5244","77.8456","77.4810","77.8282","3200"
1437251,"URTH","2018-05-09","76.7605","77.3247","76.7344","77.1945","29600"
1437222,"URTH","2018-05-08","76.5695","76.7084","76.3438","76.6477","4900"
1437196,"URTH","2018-05-07","76.7345","76.9081","76.5869","76.7171","13500"
1437167,"URTH","2018-05-04","75.3456","76.6563","75.3456","76.4567","8300"
1437138,"URTH","2018-05-03","75.7449","75.9272","75.1199","75.9098","23800"
1437109,"URTH","2018-05-02","76.1615","76.4567","75.8056","75.8056","34200"
1437080,"URTH","2018-04-30","76.6997","76.7952","76.1963","76.1963","4400"
1437051,"URTH","2018-04-27","76.6563","76.6563","76.4740","76.5608","6600"
1437022,"URTH","2018-04-26","76.2223","76.6390","76.2223","76.5695","7600"
1436993,"URTH","2018-04-25","75.6581","75.9619","75.2935","75.8230","14400"
1436964,"URTH","2018-04-24","76.8213","77.0556","75.4932","75.8751","11100"
1436935,"URTH","2018-04-23","76.7692","76.7692","76.2831","76.5695","6400"
1436906,"URTH","2018-04-20","77.0730","77.0730","76.4654","76.6216","11500"
1436877,"URTH","2018-04-19","77.4202","77.4462","76.8733","77.1511","31300"
1436848,"URTH","2018-04-18","77.5157","77.6546","77.4202","77.5938","15400"
1436819,"URTH","2018-04-17","77.1251","77.4463","76.9949","77.4202","17100"
1436790,"URTH","2018-04-16","76.7171","76.8647","76.4914","76.7084","57000"
1436761,"URTH","2018-04-13","76.8039","76.8039","76.0314","76.2136","17200"
1436732,"URTH","2018-04-12","76.4133","76.5088","76.2397","76.4133","8100"
1436703,"URTH","2018-04-11","75.9445","76.3699","75.8925","75.9272","17200"
1436674,"URTH","2018-04-10","76.0053","76.5001","75.9185","76.3004","23000"
1436645,"URTH","2018-04-09","75.2761","76.1008","75.1373","75.2154","40200"
1436616,"URTH","2018-04-06","75.4324","75.4324","74.4428","74.7901","9800"
1436587,"URTH","2018-04-05","75.7536","76.1789","75.7536","75.9272","3900"
1436558,"URTH","2018-04-04","73.7137","75.4584","73.7137","75.3195","79500"
1436529,"URTH","2018-04-03","74.4862","74.8942","73.9480","74.7553","116500"
1436500,"URTH","2018-03-29","75.0592","75.9012","75.0592","75.6321","76900"
1436471,"URTH","2018-03-28","74.7466","75.2414","74.3126","74.6164","11700"
1436442,"URTH","2018-03-27","75.9532","76.0400","74.3300","74.5122","129300"
1436413,"URTH","2018-03-26","75.0505","75.6928","74.3734","75.6581","45800"
1436384,"URTH","2018-03-23","75.2935","75.3456","73.9220","73.9915","21800"
1436355,"URTH","2018-03-22","76.2570","76.2570","75.1373","75.1893","23200"
1436326,"URTH","2018-03-21","76.8647","77.3161","76.7952","76.8994","25900"
1436297,"URTH","2018-03-20","76.8386","77.1685","76.7605","76.8994","41300"
1436268,"URTH","2018-03-19","77.4636","77.5417","76.4740","76.8473","11600"
1436239,"URTH","2018-03-16","77.7414","77.9063","77.6633","77.7067","27400"
1436210,"URTH","2018-03-15","77.8803","78.0539","77.5591","77.6980","52100"
1436181,"URTH","2018-03-14","78.3664","78.3664","77.6112","77.7761","9000"
1436152,"URTH","2018-03-13","78.6094","78.8177","77.8108","77.8976","25700"
1436123,"URTH","2018-03-12","78.5920","78.6441","78.3316","78.4445","11400"
1436094,"URTH","2018-03-09","77.8368","78.4358","77.6546","78.3663","14300"
1436065,"URTH","2018-03-08","77.4549","77.4723","77.0730","77.4723","20100"
1436036,"URTH","2018-03-07","76.6390","77.2813","76.5435","77.1945","17700"
1436007,"URTH","2018-03-06","77.6806","77.6806","76.8907","77.1685","4500"
1435978,"URTH","2018-03-05","75.8057","77.2119","75.7796","76.9602","29000"
1435949,"URTH","2018-03-02","75.4411","76.2657","75.2154","76.1702","6000"
1435920,"URTH","2018-03-01","76.7345","77.1511","75.4237","75.9272","92300"
1435891,"URTH","2018-02-28","78.0712","78.0712","76.9428","76.9428","18600"
1435862,"URTH","2018-02-27","78.6615","78.7049","77.6633","77.6633","30300"
1435833,"URTH","2018-02-26","78.3230","78.8091","78.1841","78.8091","12200"
1435804,"URTH","2018-02-23","77.3594","78.0712","77.2900","78.0712","9800"
1435775,"URTH","2018-02-22","77.2987","77.6459","76.8560","76.9862","158800"
1435746,"URTH","2018-02-21","77.3595","77.9584","76.7779","76.7779","19100"
1435717,"URTH","2018-02-20","77.4202","77.8021","77.0817","77.2553","14000"
1435684,"URTH","2018-02-16","77.6719","78.0365","77.6719","77.8542","7100"
1435655,"URTH","2018-02-15","77.4289","77.6806","76.9862","77.6806","409000"
1435626,"URTH","2018-02-14","75.3369","76.9949","75.3369","76.9775","17700"
1435597,"URTH","2018-02-13","75.3456","75.8317","75.2762","75.7623","9600"
1435568,"URTH","2018-02-12","75.1633","76.0314","75.0071","75.6321","22100"
1435539,"URTH","2018-02-09","74.6946","75.0418","72.5505","74.7814","173200"
1435510,"URTH","2018-02-08","76.4914","76.4914","73.8092","73.8092","27400"
1435481,"URTH","2018-02-07","76.6911","77.4028","76.3004","76.3004","38100"
1435452,"URTH","2018-02-06","74.8161","77.0904","74.4168","76.8386","120800"
1435423,"URTH","2018-02-05","77.9323","78.4184","75.3803","75.4324","38200"
1435394,"URTH","2018-02-02","79.8420","79.9028","78.7483","78.7483","56700"
1435365,"URTH","2018-02-01","80.0590","80.5885","79.8854","80.4410","94100"
1435336,"URTH","2018-01-31","80.7708","80.7708","80.0590","80.4496","35000"
1435307,"URTH","2018-01-30","80.7014","80.8316","80.2500","80.3108","20000"
1435278,"URTH","2018-01-29","81.3958","81.5173","81.0746","81.1354","43700"
1435249,"URTH","2018-01-26","81.3090","81.7951","81.3090","81.6562","20500"
1435220,"URTH","2018-01-25","81.4392","81.4392","80.7795","80.9705","30100"
1435191,"URTH","2018-01-24","81.3698","81.4132","80.7361","81.0833","40200"
1435162,"URTH","2018-01-23","80.8316","80.9878","80.8229","80.9271","13400"
1435133,"URTH","2018-01-22","80.2413","80.7274","80.1198","80.6667","13300"
1435104,"URTH","2018-01-19","80.1632","80.1719","79.9722","80.1111","13100"
1435075,"URTH","2018-01-18","79.7552","79.9636","79.7205","79.7466","42000"
1435046,"URTH","2018-01-17","79.7465","80.1285","79.4948","79.8941","19400"
1435017,"URTH","2018-01-16","79.9202","80.1111","79.2952","79.4167","47500"
1434984,"URTH","2018-01-12","79.1563","79.5816","79.0782","79.5556","12600"
1434955,"URTH","2018-01-11","78.6441","78.8611","78.6094","78.8438","34300"
1434926,"URTH","2018-01-10","78.3664","78.6355","78.2362","78.2969","26500"
1434897,"URTH","2018-01-09","78.6354","78.7223","78.4011","78.4792","72300"
1434868,"URTH","2018-01-08","78.3750","78.5487","78.2969","78.2969","81700"
1434839,"URTH","2018-01-05","78.2101","78.4879","78.1233","78.4879","21200"
1434810,"URTH","2018-01-04","77.8716","78.0365","77.7327","77.8716","78100"
1434781,"URTH","2018-01-03","77.1511","77.5244","77.1511","77.5244","28100"
1434752,"URTH","2018-01-02","76.7518","77.0643","76.5695","77.0643","124400"
1434723,"URTH","2017-12-29","76.8473","76.8473","76.4133","76.4827","15700"
1434694,"URTH","2017-12-28","76.7171","76.7171","76.5001","76.6303","12300"
1434665,"URTH","2017-12-27","76.4653","76.5869","76.3959","76.4914","50700"
1434636,"URTH","2017-12-22","76.3004","76.4740","76.1876","76.4740","185400"
1434607,"URTH","2017-12-21","76.2657","76.4480","76.1268","76.3091","34900"
1434578,"URTH","2017-12-20","76.4741","76.4741","76.0053","76.1095","40000"
1434549,"URTH","2017-12-19","76.3438","76.3786","76.0574","76.2136","101200"
1434520,"URTH","2017-12-18","76.2365","76.4171","76.1763","76.3569","111100"
1434491,"URTH","2017-12-15","75.6431","75.8409","75.4883","75.6345","25800"
1434462,"URTH","2017-12-14","75.7377","75.7463","75.3421","75.4969","23200"
1434433,"URTH","2017-12-13","75.7807","75.9441","75.6775","75.6775","28100"
1434404,"URTH","2017-12-12","75.5829","75.7721","75.4367","75.6861","27500"
1434375,"URTH","2017-12-11","75.4367","75.5055","75.2819","75.4367","72400"
1434346,"URTH","2017-12-08","75.1443","75.3593","75.1357","75.3163","31600"
1434317,"URTH","2017-12-07","74.7057","75.0153","74.6713","74.9723","37200"
1434288,"URTH","2017-12-06","74.7143","74.8175","74.6369","74.7917","24300"
1434259,"URTH","2017-12-05","75.0411","75.1443","74.7745","74.8089","30300"
1434230,"URTH","2017-12-04","75.5227","75.6517","74.9809","74.9809","36000"
1434201,"URTH","2017-12-01","75.0841","75.3249","74.5939","75.1701","37100"
1434172,"URTH","2017-11-30","75.1443","75.4711","75.1443","75.2991","16000"
1434143,"URTH","2017-11-29","75.1357","75.1443","74.6799","74.8949","15200"
1434114,"URTH","2017-11-28","74.5423","75.0755","74.5423","75.0755","35000"
1434085,"URTH","2017-11-27","74.5853","74.7229","74.4563","74.5079","13800"
1434056,"URTH","2017-11-24","74.6713","74.7229","74.6713","74.7143","2700"
1434023,"URTH","2017-11-22","74.3875","74.5165","74.2069","74.3789","77500"
1433994,"URTH","2017-11-21","74.0693","74.3531","74.0693","74.3445","46500"
1433965,"URTH","2017-11-20","73.8371","73.9231","73.5534","73.8801","18600"
1433936,"URTH","2017-11-17","73.8457","73.8715","73.6995","73.7683","22400"
1433907,"URTH","2017-11-16","73.6824","73.9919","73.6824","73.9403","3100"
1433878,"URTH","2017-11-15","73.2782","73.4416","73.0976","73.3212","24300"
1433849,"URTH","2017-11-14","73.5534","73.7253","73.5190","73.6135","10600"
1433820,"URTH","2017-11-13","73.5275","73.8113","73.5275","73.7769","5400"
1433791,"URTH","2017-11-10","73.8887","73.9575","73.7770","73.9231","9400"
1433762,"URTH","2017-11-09","73.7769","74.0349","73.5276","73.9403","9300"
1433733,"URTH","2017-11-08","74.2069","74.3703","74.1983","74.3703","12100"
1433704,"URTH","2017-11-07","74.2843","74.3273","73.9317","74.1295","14800"
1433675,"URTH","2017-11-06","74.1123","74.3101","74.0264","74.2843","8300"
1433646,"URTH","2017-11-03","73.8371","74.1209","73.7254","74.0005","42000"
1433617,"URTH","2017-11-02","73.8285","74.0521","73.7941","74.0263","3800"
1433588,"URTH","2017-11-01","74.1639","74.1725","73.8629","73.8629","5700"
1433559,"URTH","2017-10-31","73.8285","73.9231","73.7167","73.8543","10300"
1433530,"URTH","2017-10-30","73.6738","73.7770","73.5706","73.6308","5500"
1433501,"URTH","2017-10-27","73.5706","73.7598","73.3728","73.6738","22400"
1433472,"URTH","2017-10-26","73.5275","73.5275","73.4072","73.4072","23800"
1433443,"URTH","2017-10-25","73.5791","73.5791","73.0116","73.2868","30100"
1433414,"URTH","2017-10-24","73.6308","73.7254","73.5706","73.6738","57700"
1433385,"URTH","2017-10-23","73.8887","73.8887","73.4588","73.6909","58200"
1433356,"URTH","2017-10-20","73.7512","73.7770","73.5964","73.7512","27200"
1433327,"URTH","2017-10-19","73.3728","73.6050","73.2352","73.6050","18200"
1433298,"URTH","2017-10-18","73.6737","73.6737","73.5447","73.5877","52800"
1433269,"URTH","2017-10-17","73.3814","73.5362","73.3212","73.5362","142300"
1433240,"URTH","2017-10-16","73.5706","73.5964","73.4072","73.5276","10400"
1433211,"URTH","2017-10-13","73.5362","73.5534","73.4330","73.4932","11900"
1433182,"URTH","2017-10-12","73.2954","73.3642","73.1578","73.3126","17600"
1433153,"URTH","2017-10-11","73.2094","73.3556","73.2094","73.3556","11200"
1433124,"URTH","2017-10-10","73.0116","73.1750","72.9170","73.1148","50700"
1433095,"URTH","2017-10-09","72.9600","73.0202","72.6934","72.7622","41000"
1433066,"URTH","2017-10-06","72.7536","72.9428","72.7450","72.8654","39200"
1433037,"URTH","2017-10-05","72.7880","73.0460","72.7880","73.0460","7200"
1433008,"URTH","2017-10-04","72.7020","72.8482","72.6246","72.7880","32000"
1432979,"URTH","2017-10-03","72.5902","72.7278","72.5902","72.6848","4100"
1432950,"URTH","2017-10-02","72.3494","72.5988","72.3494","72.5988","46800"
1432921,"URTH","2017-09-29","72.0828","72.4096","72.0828","72.3150","7500"
1432892,"URTH","2017-09-28","71.9194","72.1086","71.9194","72.0312","14200"
1432863,"URTH","2017-09-27","71.7216","72.1172","71.7216","72.1172","4900"
1432834,"URTH","2017-09-26","71.7474","71.8936","71.6184","71.7732","11800"
1432805,"URTH","2017-09-25","71.9108","72.0312","71.5840","71.8334","24000"
1432776,"URTH","2017-09-22","71.8764","72.1000","71.8076","72.1000","10100"
1432747,"URTH","2017-09-21","71.9710","72.0742","71.8850","71.8850","54000"
1432718,"URTH","2017-09-20","72.1860","72.2290","72.0398","72.1516","65400"
1432689,"URTH","2017-09-19","72.0484","72.0828","71.9280","72.0226","31200"
1432660,"URTH","2017-09-18","71.9022","71.9022","71.9022","71.9022","700"
1432631,"URTH","2017-09-15","71.6442","71.8678","71.6442","71.8420","4600"
1432602,"URTH","2017-09-14","71.5582","71.7818","71.5238","71.7818","74100"
1432573,"URTH","2017-09-13","71.6184","71.7388","71.5582","71.6958","6300"
1432544,"URTH","2017-09-12","71.5926","71.7646","71.5926","71.7474","3600"
1432515,"URTH","2017-09-11","71.3518","71.6528","71.3518","71.6184","10000"
1432486,"URTH","2017-09-08","70.9476","71.0766","70.9046","70.9305","4700"
1432457,"URTH","2017-09-07","70.9734","71.0078","70.8444","70.9992","3300"
1432428,"URTH","2017-09-06","70.6553","70.8444","70.6467","70.7069","7700"
1432399,"URTH","2017-09-05","70.7842","70.8702","70.1995","70.4575","11800"
1432366,"URTH","2017-09-01","70.9390","71.0422","70.8788","70.8788","6400"
1432337,"URTH","2017-08-31","70.4918","70.8186","70.4918","70.8186","3200"
1432308,"URTH","2017-08-30","70.1307","70.3800","69.9845","70.2596","30700"
1432279,"URTH","2017-08-29","69.7351","70.2596","69.7351","70.1994","12600"
1432253,"URTH","2017-08-28","70.4230","70.4230","70.1221","70.1737","9300"
1432224,"URTH","2017-08-25","70.2511","70.4575","70.1565","70.1651","13200"
1432195,"URTH","2017-08-24","70.1737","70.2081","69.9415","69.9759","7000"
1432166,"URTH","2017-08-23","70.0017","70.1651","69.9329","70.1307","8300"
1432137,"URTH","2017-08-22","69.8727","70.2596","69.8727","70.2596","11900"
1432108,"URTH","2017-08-21","69.6319","69.6405","69.4427","69.6147","7200"
1432079,"URTH","2017-08-18","69.6405","69.7953","69.5717","69.6405","19300"
1432050,"URTH","2017-08-17","70.3542","70.3542","69.6147","69.6147","12500"
1432021,"URTH","2017-08-16","70.6036","70.6294","70.4746","70.5434","3800"
1431992,"URTH","2017-08-15","70.4661","70.4661","70.2511","70.3027","6900"
1431963,"URTH","2017-08-14","70.3800","70.4918","70.3027","70.4144","3500"
1431934,"URTH","2017-08-11","69.8125","69.9243","69.6921","69.7179","22700"
1431905,"URTH","2017-08-10","70.4403","70.5263","69.7609","69.8211","22500"
1431876,"URTH","2017-08-09","70.5348","70.8272","70.5262","70.8272","10500"
1431847,"URTH","2017-08-08","71.0250","71.2400","70.7756","70.8702","61000"
1431818,"URTH","2017-08-07","70.9820","71.1368","70.9820","71.1368","7300"
1431789,"URTH","2017-08-04","71.0852","71.0852","70.9132","71.0508","33400"
1431760,"URTH","2017-08-03","70.9648","71.1110","70.8702","70.9648","25400"
1431731,"URTH","2017-08-02","71.0164","71.1110","70.6810","70.9992","18600"
1431702,"URTH","2017-08-01","71.1024","71.1712","70.9046","71.1712","67600"
1431673,"URTH","2017-07-31","70.8272","70.9304","70.6037","70.7584","12400"
1431644,"URTH","2017-07-28","70.6209","70.7155","70.4403","70.7155","6500"
1431615,"URTH","2017-07-27","70.9734","70.9734","70.4402","70.6294","3900"
1431586,"URTH","2017-07-26","70.8444","70.8874","70.6725","70.8616","50200"
1431557,"URTH","2017-07-25","70.7756","70.7842","70.6638","70.6896","14000"
1431528,"URTH","2017-07-24","70.3457","70.5521","70.3027","70.4231","5800"
1431499,"URTH","2017-07-21","70.4661","70.4746","70.2855","70.4575","13700"
1431470,"URTH","2017-07-20","70.7413","70.7499","70.5435","70.7499","8200"
1431441,"URTH","2017-07-19","70.3887","70.5693","70.3887","70.5693","8700"
1431412,"URTH","2017-07-18","70.1221","70.2339","70.0361","70.2339","4400"
1431383,"URTH","2017-07-17","70.1995","70.2339","70.0791","70.0877","5600"
1431354,"URTH","2017-07-14","70.0275","70.2339","69.9071","70.2339","13500"
1431325,"URTH","2017-07-13","69.7781","69.8899","69.6577","69.8727","8000"
1431296,"URTH","2017-07-12","69.5373","69.7695","69.5373","69.6233","6600"
1431267,"URTH","2017-07-11","69.0557","69.1847","68.8837","69.1761","10400"
1431238,"URTH","2017-07-10","68.9955","69.1761","68.9783","69.1417","4400"
1431209,"URTH","2017-07-07","68.7461","69.0213","68.7203","69.0213","3100"
1431180,"URTH","2017-07-06","68.9697","68.9697","68.6343","68.7203","7800"
