,date,initial_capital,investment_cost,investment_value,cash,net_capital,P&L,percentage_change
1145,2025-08-22,1000000,1188902.9176,1414240.3675,50410.93350000012,1464651.301,464651.301,0.464651
1146,2025-08-25,1000000,1188902.9176,1401416.335,50410.93350000012,1451827.2685,451827.2685,0.451827
1147,2025-08-26,1000000,1188902.9176,1400578.6474,50410.93350000012,1450989.5809,450989.58089999994,0.45099
1148,2025-08-27,1000000,1188902.9176,1400700.9775,50410.93350000012,1451111.911,451111.9110000001,0.451112
1149,2025-08-28,1000000,1188902.9176,1392076.7981,50410.93350000012,1442487.7316,442487.73160000006,0.442488
1150,2025-08-29,1000000,1188902.9176,1396673.8202,50410.93350000012,1447084.7537,447084.7537,0.447085
1151,2025-09-01,1000000,1188902.9176,1396687.059,50410.93350000012,1447097.9925,447097.99249999993,0.447098
1152,2025-09-02,1000000,1212295.3034,1413068.0792,30909.510900000125,1443977.5901000001,443977.59010000015,0.443978
1153,2025-09-03,1000000,1212295.3034,1411820.8361,30909.510900000125,1442730.347,442730.34700000007,0.44273
1154,2025-09-04,1000000,1212295.3034,1413110.1128,30909.510900000125,1444019.6237,444019.6237000001,0.44402
1155,2025-09-05,1000000,1212295.3034,1416792.0821,30909.510900000125,1447701.593,447701.5930000001,0.447702
1156,2025-09-08,1000000,1212295.3034,1408728.1745,30909.510900000125,1439637.6854,439637.6854000001,0.439638
1157,2025-09-09,1000000,1212295.3034,1413684.258,30909.510900000125,1444593.7689,444593.7689,0.444594
1158,2025-09-10,1000000,1212295.3034,1413279.7161,30909.510900000125,1444189.2270000002,444189.2270000002,0.444189
1159,2025-09-11,1000000,1212295.3034,1427119.7514,30909.510900000125,1458029.2623,458029.26230000006,0.458029
1160,2025-09-12,1000000,1212295.3034,1426058.2595,30909.510900000125,1456967.7704,456967.77040000004,0.456968
1161,2025-09-15,1000000,1212295.3034,1420583.9377,30909.510900000125,1451493.4486,451493.4486,0.451493
1162,2025-09-16,1000000,1212295.3034,1410471.0551,30909.510900000125,1441380.566,441380.5660000001,0.441381
1163,2025-09-17,1000000,1212295.3034,1417719.8961,30909.510900000125,1448629.4070000001,448629.4070000001,0.448629
1164,2025-09-18,1000000,1212295.3034,1413746.2263,30909.510900000125,1444655.7372,444655.7372000001,0.444656
1165,2025-09-19,1000000,1212295.3034,1418729.9968,30909.510900000125,1449639.5077000002,449639.5077000002,0.44964
1166,2025-09-22,1000000,1212295.3034,1415742.8517,30909.510900000125,1446652.3626,446652.3626000001,0.446652
1167,2025-09-23,1000000,1212295.3034,1430986.2011,30909.510900000125,1461895.712,461895.71200000006,0.461896
1168,2025-09-24,1000000,1212295.3034,1435408.9799,30909.510900000125,1466318.4908,466318.4908,0.466318
1169,2025-09-25,1000000,1212295.3034,1421777.5594,30909.510900000125,1452687.0703,452687.0703,0.452687
1170,2025-09-26,1000000,1212295.3034,1438243.5242,30909.510900000125,1469153.0351000002,469153.0351000002,0.469153
1171,2025-09-29,1000000,1212295.3034,1445241.3018,30909.510900000125,1476150.8127000001,476150.8127000001,0.476151
1172,2025-09-30,1000000,1212295.3034,1456346.2786,30909.510900000125,1487255.7895000002,487255.7895000002,0.487256
1173,2025-10-01,1000000,1212295.3034,1455402.174,30909.510900000125,1486311.6849000002,486311.6849000002,0.486312
1174,2025-10-02,1000000,1218463.7794,1451211.9786,33457.57180000014,1484669.5504,484669.55040000007,0.48467
1175,2025-10-03,1000000,1218463.7794,1462564.773,33457.57180000014,1496022.3448,496022.3448000001,0.496022
1176,2025-10-06,1000000,1218463.7794,1464623.8168,33457.57180000014,1498081.3886,498081.38859999995,0.498081
1177,2025-10-07,1000000,1218463.7794,1472229.9807,33457.57180000014,1505687.5525,505687.5525,0.505688
1178,2025-10-08,1000000,1218463.7794,1470588.1511,33457.57180000014,1504045.7229,504045.72289999994,0.504046
1179,2025-10-09,1000000,1218463.7794,1461194.997,33457.57180000014,1494652.5688,494652.5688,0.494653
1180,2025-10-10,1000000,1218463.7794,1457603.773,33457.57180000014,1491061.3448,491061.3448000001,0.491061
1181,2025-10-13,1000000,1218463.7794,1454546.7372,33457.57180000014,1488004.3090000001,488004.3090000001,0.488004
1182,2025-10-14,1000000,1218463.7794,1465806.6084,33457.57180000014,1499264.1802,499264.18020000006,0.499264
1183,2025-10-15,1000000,1218463.7794,1473498.1793,33457.57180000014,1506955.7511,506955.7511,0.506956
1184,2025-10-16,1000000,1218463.7794,1466282.1318,33457.57180000014,1499739.7036000001,499739.7036000001,0.49974
1185,2025-10-17,1000000,1218463.7794,1476839.8937,33457.57180000014,1510297.4655,510297.46549999993,0.510297
1186,2025-10-20,1000000,1218463.7794,1480470.2896,33457.57180000014,1513927.8614,513927.86140000005,0.513928
1187,2025-10-21,1000000,1218463.7794,1473508.2133,33457.57180000014,1506965.7851,506965.7851,0.506966
1188,2025-10-22,1000000,1218463.7794,1479354.1901,33457.57180000014,1512811.7619,512811.76190000004,0.512812
1189,2025-10-23,1000000,1218463.7794,1473624.3472,33457.57180000014,1507081.919,507081.919,0.507082
1190,2025-10-24,1000000,1218463.7794,1477753.7876,33457.57180000014,1511211.3594,511211.35939999996,0.511211
1191,2025-10-27,1000000,1218463.7794,1482692.2285,33457.57180000014,1516149.8003,516149.8003,0.51615
1192,2025-10-28,1000000,1218463.7794,1470108.2461,33457.57180000014,1503565.8179000001,503565.81790000014,0.503566
1193,2025-10-29,1000000,1218463.7794,1458188.5868,33457.57180000014,1491646.1586,491646.15859999997,0.491646
1194,2025-10-30,1000000,1218463.7794,1460862.8224,33457.57180000014,1494320.3942,494320.3942,0.49432
1195,2025-10-31,1000000,1218463.7794,1453388.4033,33457.57180000014,1486845.9751,486845.9750999999,0.486846
1196,2025-11-03,1000000,1218463.7794,1454338.2982,33457.57180000014,1487795.87,487795.8700000001,0.487796
1197,2025-11-04,1000000,1239246.6513,1452667.6637,41135.403200000146,1493803.0669,493803.0669,0.493803
1198,2025-11-05,1000000,1239246.6513,1449520.4522,41135.403200000146,1490655.8554,490655.8554,0.490656
1199,2025-11-06,1000000,1239246.6513,1448512.6108,41135.403200000146,1489648.014,489648.01399999997,0.489648
1200,2025-11-07,1000000,1239246.6513,1463711.5465,41135.403200000146,1504846.9497,504846.9497,0.504847
