,date,initial_capital,investment_cost,investment_value,cash,net_capital,P&L,percentage_change
396,2022-10-10,1000000,938337.0171,947845.164,43951.2637,991796.4277,-8203.5723,-0.008204
397,2022-10-11,1000000,938337.0171,950830.0301,43951.2637,994781.2938,-5218.706200000015,-0.005219
398,2022-10-12,1000000,938337.0171,940108.9076,43951.2637,984060.1713,-15939.828699999955,-0.01594
399,2022-10-13,1000000,938337.0171,957637.3171,43951.2637,1001588.5808,1588.580799999996,0.001589
400,2022-10-14,1000000,938337.0171,947015.2205,43951.2637,990966.4842000001,-9033.515799999936,-0.009034
401,2022-10-17,1000000,938337.0171,954249.6993,43951.2637,998200.963,-1799.0370000000112,-0.001799
402,2022-10-18,1000000,938337.0171,965546.1153,43951.2637,1009497.379,9497.378999999957,0.009497
403,2022-10-19,1000000,938337.0171,960664.6328,43951.2637,1004615.8965,4615.896500000032,0.004616
404,2022-10-20,1000000,938337.0171,947968.2457,43951.2637,991919.5094,-8080.490600000019,-0.00808
405,2022-10-21,1000000,938337.0171,962681.7396,43951.2637,1006633.0033,6633.003299999982,0.006633
406,2022-10-24,1000000,938337.0171,975817.3441,43951.2637,1019768.6078,19768.607799999998,0.019769
407,2022-10-25,1000000,938337.0171,986835.3914,43951.2637,1030786.6551,30786.655099999974,0.030787
408,2022-10-26,1000000,938337.0171,994843.5101,43951.2637,1038794.7738,38794.773799999966,0.038795
409,2022-10-27,1000000,938337.0171,1000775.7827,43951.2637,1044727.0464,44727.04639999999,0.044727
410,2022-10-28,1000000,938337.0171,1019955.6851,43951.2637,1063906.9488,63906.9487999999,0.063907
411,2022-10-31,1000000,938337.0171,1021784.543,43951.2637,1065735.8066999998,65735.80669999984,0.065736
412,2022-11-01,1000000,938337.0171,1017103.0022,43951.2637,1061054.2659,61054.2659,0.061054
413,2022-11-02,1000000,1005626.8136,1034656.5554,18196.158399999993,1052852.7138,52852.71380000003,0.052853
414,2022-11-03,1000000,1005626.8136,1035286.6519,18196.158399999993,1053482.8103,53482.81030000001,0.053483
415,2022-11-04,1000000,1005626.8136,1040708.6447,18196.158399999993,1058904.8031,58904.8030999999,0.058905
416,2022-11-07,1000000,1005626.8136,1047245.1531,18196.158399999993,1065441.3115,65441.31150000007,0.065441
417,2022-11-08,1000000,1005626.8136,1051171.1182,18196.158399999993,1069367.2766,69367.27659999998,0.069367
418,2022-11-09,1000000,1005626.8136,1044438.6635,18196.158399999993,1062634.8219,62634.8219000001,0.062635
419,2022-11-10,1000000,1005626.8136,1060138.3777,18196.158399999993,1078334.5361000001,78334.53610000014,0.078335
420,2022-11-11,1000000,1005626.8136,1048531.1795,18196.158399999993,1066727.3379,66727.33789999993,0.066727
421,2022-11-14,1000000,1005626.8136,1049514.8583,18196.158399999993,1067711.0167,67711.01670000004,0.067711
422,2022-11-15,1000000,1005626.8136,1054619.1907,18196.158399999993,1072815.3491,72815.34909999999,0.072815
423,2022-11-16,1000000,1005626.8136,1063627.302,18196.158399999993,1081823.4604,81823.46039999998,0.081823
424,2022-11-17,1000000,1005626.8136,1067784.0373,18196.158399999993,1085980.1957,85980.19570000004,0.08598
425,2022-11-18,1000000,1005626.8136,1078503.3053,18196.158399999993,1096699.4637,96699.46369999996,0.096699
426,2022-11-21,1000000,1005626.8136,1088208.5129,18196.158399999993,1106404.6713,106404.67130000005,0.106405
427,2022-11-22,1000000,1005626.8136,1096479.2916,18196.158399999993,1114675.4500000002,114675.45000000019,0.114675
428,2022-11-23,1000000,1005626.8136,1099822.8063,18196.158399999993,1118018.9647000001,118018.96470000013,0.118019
429,2022-11-24,1000000,1005626.8136,1101604.0234,18196.158399999993,1119800.1818000001,119800.18180000014,0.1198
430,2022-11-25,1000000,1005626.8136,1105463.3056,18196.158399999993,1123659.4640000002,123659.46400000015,0.123659
431,2022-11-28,1000000,1005626.8136,1100594.473,18196.158399999993,1118790.6314,118790.63140000007,0.118791
432,2022-11-29,1000000,1005626.8136,1096587.4437,18196.158399999993,1114783.6021,114783.60210000002,0.114784
433,2022-11-30,1000000,1005626.8136,1114528.3139,18196.158399999993,1132724.4723,132724.47230000002,0.132724
434,2022-12-01,1000000,1005626.8136,1113713.2698,18196.158399999993,1131909.4282,131909.42819999997,0.131909
435,2022-12-02,1000000,1044036.1404,1102113.0592,33896.3584,1136009.4176,136009.41760000004,0.136009
436,2022-12-05,1000000,1044036.1404,1094287.601,33896.3584,1128183.9594,128183.95940000005,0.128184
437,2022-12-06,1000000,1044036.1404,1087678.9365,33896.3584,1121575.2949,121575.2949000001,0.121575
438,2022-12-07,1000000,1044036.1404,1090425.3139,33896.3584,1124321.6723,124321.67229999998,0.124322
439,2022-12-08,1000000,1044036.1404,1095520.5895,33896.3584,1129416.9479,129416.94790000003,0.129417
440,2022-12-09,1000000,1044036.1404,1086750.0458,33896.3584,1120646.4042,120646.40419999999,0.120646
441,2022-12-12,1000000,1044036.1404,1098168.2534,33896.3584,1132064.6118,132064.61180000007,0.132065
442,2022-12-13,1000000,1044036.1404,1097647.4409,33896.3584,1131543.7993,131543.79930000007,0.131544
443,2022-12-14,1000000,1044036.1404,1099489.6776,33896.3584,1133386.036,133386.03600000008,0.133386
444,2022-12-15,1000000,1044036.1404,1084430.703,33896.3584,1118327.0614,118327.0614,0.118327
445,2022-12-16,1000000,1044036.1404,1071326.7991,33896.3584,1105223.1575,105223.15749999997,0.105223
446,2022-12-19,1000000,1044036.1404,1070015.0976,33896.3584,1103911.456,103911.456,0.103911
447,2022-12-20,1000000,1044036.1404,1068914.6407,33896.3584,1102810.9991000001,102810.99910000013,0.102811
448,2022-12-21,1000000,1044036.1404,1082060.9992,33896.3584,1115957.3576,115957.35759999999,0.115957
449,2022-12-22,1000000,1044036.1404,1077242.8335,33896.3584,1111139.1919,111139.19189999998,0.111139
450,2022-12-23,1000000,1044036.1404,1081552.4451,33896.3584,1115448.8035,115448.80349999992,0.115449
451,2022-12-26,1000000,1044036.1404,1081888.8123,33896.3584,1115785.1707000001,115785.17070000013,0.115785
452,2022-12-27,1000000,1044036.1404,1085369.2253,33896.3584,1119265.5837,119265.58370000008,0.119266
453,2022-12-28,1000000,1044036.1404,1075785.5884,33896.3584,1109681.9468,109681.94680000003,0.109682
454,2022-12-29,1000000,1044036.1404,1081219.9148,33896.3584,1115116.2732,115116.27319999994,0.115116
455,2022-12-30,1000000,1044036.1404,1075057.8884,33896.3584,1108954.2468,108954.24680000008,0.108954
456,2023-01-02,1000000,1044036.1404,1076207.2035,33896.3584,1110103.5619,110103.56190000009,0.110104
457,2023-01-03,1000000,1039566.8945,1081545.7319,24881.973799999996,1106427.7057,106427.70570000005,0.106428
458,2023-01-04,1000000,1039566.8945,1086579.5344,24881.973799999996,1111461.5082,111461.50820000004,0.111462
459,2023-01-05,1000000,1039566.8945,1078075.4105,24881.973799999996,1102957.3843,102957.38430000003,0.102957
460,2023-01-06,1000000,1039566.8945,1096814.6498,24881.973799999996,1121696.6236,121696.62360000005,0.121697
461,2023-01-09,1000000,1039566.8945,1092447.6003,24881.973799999996,1117329.5741,117329.57410000009,0.11733
462,2023-01-10,1000000,1039566.8945,1094745.5028,24881.973799999996,1119627.4766,119627.47659999994,0.119627
463,2023-01-11,1000000,1039566.8945,1098670.7644,24881.973799999996,1123552.7382,123552.73820000002,0.123553
464,2023-01-12,1000000,1039566.8945,1092592.4486,24881.973799999996,1117474.4224,117474.42240000004,0.117474
465,2023-01-13,1000000,1039566.8945,1095222.8279,24881.973799999996,1120104.8017,120104.80169999995,0.120105
466,2023-01-16,1000000,1039566.8945,1095377.942,24881.973799999996,1120259.9158,120259.91580000008,0.12026
467,2023-01-17,1000000,1039566.8945,1093722.1226,24881.973799999996,1118604.0964,118604.09639999992,0.118604
468,2023-01-18,1000000,1039566.8945,1069657.7828,24881.973799999996,1094539.7566,94539.75659999996,0.09454
469,2023-01-19,1000000,1039566.8945,1064854.4288,24881.973799999996,1089736.4026000001,89736.40260000015,0.089736
470,2023-01-20,1000000,1039566.8945,1071198.998,24881.973799999996,1096080.9718,96080.97179999994,0.096081
471,2023-01-23,1000000,1039566.8945,1071500.6445,24881.973799999996,1096382.6183,96382.61829999997,0.096383
472,2023-01-24,1000000,1039566.8945,1072377.3184,24881.973799999996,1097259.2922,97259.29220000003,0.097259
473,2023-01-25,1000000,1039566.8945,1070725.8064,24881.973799999996,1095607.7802,95607.78019999992,0.095608
474,2023-01-26,1000000,1039566.8945,1071988.5682,24881.973799999996,1096870.5420000001,96870.54200000013,0.096871
475,2023-01-27,1000000,1039566.8945,1068657.6507,24881.973799999996,1093539.6245000002,93539.62450000015,0.09354
476,2023-01-30,1000000,1039566.8945,1067569.5795,24881.973799999996,1092451.5533,92451.55330000003,0.092452
477,2023-01-31,1000000,1039566.8945,1076597.1279,24881.973799999996,1101479.1017,101479.1017,0.101479
478,2023-02-01,1000000,1039566.8945,1081602.3674,24881.973799999996,1106484.3412000001,106484.34120000014,0.106484
